Gene,Gene_name,In_OMIM,In_OpenTargets_Platform,OpenTargets_score,OpenTargets_sources,In_ClinVar,In_SZDB,Databases
NT5C2,"5'-nucleotidase, cytosolic II",N,Y,0.41007766044884003,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
NT5DC2,5'-nucleotidase domain containing 2,N,Y,0.11384020477235085,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
NTAN1,N-terminal asparagine amidase,N,Y,0.10880161963572003,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
NTM,neurotrimin,N,Y,0.1747463066239513,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
NUCB2,nucleobindin 2,N,Y,0.03070407245396243,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
NUDCD1,NudC domain containing 1,N,Y,0.20931335084883398,gwas_credible_sets,N,N,OpenTargets_Platform
NUDT1,nudix hydrolase 1,N,Y,0.18592859377900517,gwas_credible_sets,N,N,OpenTargets_Platform
NUF2,NUF2 component of NDC80 kinetochore complex,N,Y,0.18280024225843955,gwas_credible_sets,N,N,OpenTargets_Platform
NWD2,NACHT and WD repeat domain containing 2,N,Y,0.32977095363058523,gwas_credible_sets|expression_atlas,N,N,OpenTargets_Platform
NXPH1,neurexophilin 1,N,Y,0.3840401749015007,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
NXPH4,neurexophilin 4,N,Y,0.03726641985889076,gwas_credible_sets,N,N,OpenTargets_Platform
OASL,2'-5'-oligoadenylate synthetase like,N,Y,0.32202518612354974,gwas_credible_sets,N,N,OpenTargets_Platform
OFC1,orofacial cleft 1,Y,N,,,N,N,OMIM
OGFOD2,2-oxoglutarate and iron dependent oxygenase domain containing 2,N,Y,0.156466612042314,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
OLA1,Obg like ATPase 1,N,Y,0.23389274922091777,gwas_credible_sets,N,N,OpenTargets_Platform
OLFM4,olfactomedin 4,N,Y,0.30170158995827284,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
OLIG2,oligodendrocyte transcription factor 2,Y,N,0.027370690109135547,europepmc,N,N,OMIM
OMP,olfactory marker protein,N,Y,0.020875222099484468,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
OPCML,opioid binding protein/cell adhesion molecule like,N,Y,0.3444734850728439,gwas_credible_sets|eva|europepmc,Y,N,OpenTargets_Platform|ClinVar
OPRD1,opioid receptor delta 1,N,Y,0.46400848854020793,clinical_precedence|impc|europepmc,N,N,OpenTargets_Platform
OPRK1,opioid receptor kappa 1,N,Y,0.47008660533600727,clinical_precedence|impc|europepmc,N,N,OpenTargets_Platform
OPRM1,opioid receptor mu 1,N,Y,0.46785829821705227,clinical_precedence|europepmc|impc,N,N,OpenTargets_Platform
ORC4,,N,N,,,Y,N,ClinVar
ORC5,origin recognition complex subunit 5,N,Y,0.2808674688302124,gwas_credible_sets,N,N,OpenTargets_Platform
OSBPL10,oxysterol binding protein like 10,N,Y,0.35468675976340625,gwas_credible_sets,N,N,OpenTargets_Platform
OSBPL2,oxysterol binding protein like 2,N,Y,0.019616511155330564,gwas_credible_sets,N,N,OpenTargets_Platform
OSBPL3,oxysterol binding protein like 3,N,Y,0.02461156938087806,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
OSCP1,organic solute carrier partner 1,N,Y,0.06306042771110312,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
OTOA,,N,N,,,Y,N,ClinVar
OTUD7A,OTU deubiquitinase 7A,Y,N,0.012131446159281979,europepmc,N,N,OMIM
OTUD7B,OTU deubiquitinase 7B,N,Y,0.07597524999297982,gwas_credible_sets,N,N,OpenTargets_Platform
OXGR1,oxoglutarate receptor 1,N,Y,0.06378480223026681,gwas_credible_sets,N,N,OpenTargets_Platform
OXR1,oxidation resistance 1,N,Y,0.1737351667446631,gwas_credible_sets,N,N,OpenTargets_Platform
OXTR,oxytocin receptor,N,Y,0.13216850341228994,clinical_precedence|europepmc|expression_atlas,N,N,OpenTargets_Platform
P2RX4,purinergic receptor P2X 4,N,Y,0.18323996203088808,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
P3H2,prolyl 3-hydroxylase 2,N,Y,0.15935798616780927,gwas_credible_sets,N,N,OpenTargets_Platform
PABPC4,poly(A) binding protein cytoplasmic 4,N,Y,0.02139717714744649,gwas_credible_sets,N,N,OpenTargets_Platform
PACRG,parkin coregulated,N,N,0.0014783194187388072,europepmc,Y,N,ClinVar
PACS1,phosphofurin acidic cluster sorting protein 1,N,Y,0.11216748589680699,eva|europepmc,Y,N,OpenTargets_Platform|ClinVar
PAK1,p21 (RAC1) activated kinase 1,N,Y,0.13087231047936151,eva|europepmc|expression_atlas,Y,N,OpenTargets_Platform|ClinVar
PAK3,p21 (RAC1) activated kinase 3,Y,N,0.009637410677328071,europepmc,N,N,OMIM
PAK5,p21 (RAC1) activated kinase 5,N,Y,0.358703272198712,gwas_credible_sets|impc|europepmc,N,N,OpenTargets_Platform
PALLD,"palladin, cytoskeletal associated protein",N,Y,0.024855227684465096,gwas_credible_sets,N,N,OpenTargets_Platform
PALS2,"protein associated with LIN7 2, MAGUK p55 family member",N,Y,0.2877257404659245,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PAM,peptidylglycine alpha-amidating monooxygenase,N,Y,0.0846342440270952,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PAPPA2,pappalysin 2,N,Y,0.03057887973201115,gwas_credible_sets,N,N,OpenTargets_Platform
PARD3,par-3 family cell polarity regulator,N,Y,0.2574019786865376,gwas_credible_sets|europepmc|expression_atlas,N,N,OpenTargets_Platform
PARD3B,,N,N,,,Y,N,ClinVar
PARP8,poly(ADP-ribose) polymerase family member 8,N,Y,0.044790728370960264,gwas_credible_sets,N,N,OpenTargets_Platform
PARVA,parvin alpha,N,Y,0.027437902696398925,gwas_credible_sets,N,N,OpenTargets_Platform
PAX3,paired box 3,N,Y,0.03589392475136003,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PAX6,paired box 6,N,Y,0.2668369845204403,gwas_credible_sets|europepmc|expression_atlas,N,N,OpenTargets_Platform
PAX6_HS8,,N,N,,,Y,N,ClinVar
PBRM1,polybromo 1,N,Y,0.06391917880300059,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PBX4,PBX homeobox 4,N,Y,0.2584377663370054,gwas_credible_sets,N,N,OpenTargets_Platform
PCCB,propionyl-CoA carboxylase subunit beta,N,Y,0.35391259303589706,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PCDH15,protocadherin related 15,N,Y,0.2106608866357454,gwas_credible_sets|eva|impc|europepmc|expression_atlas,Y,N,OpenTargets_Platform|ClinVar
PCDH17,protocadherin 17,N,Y,0.40900258501552733,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PCDHA1,protocadherin alpha 1,N,Y,0.052998939484391966,gwas_credible_sets,N,N,OpenTargets_Platform
PCDHA10,protocadherin alpha 10,N,Y,0.03771602717859181,gwas_credible_sets,N,N,OpenTargets_Platform
PCDHA2,protocadherin alpha 2,N,Y,0.046454277264391365,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PCDHA3,protocadherin alpha 3,N,Y,0.054359465696040186,gwas_credible_sets,N,N,OpenTargets_Platform
PCDHA4,protocadherin alpha 4,N,Y,0.058729547285240685,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PCDHA5,protocadherin alpha 5,N,Y,0.03115956328513988,gwas_credible_sets,N,N,OpenTargets_Platform
PCDHA7,protocadherin alpha 7,N,Y,0.03351867297756002,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PCDHA8,protocadherin alpha 8,N,Y,0.04031344086412253,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PCDHAC1,"protocadherin alpha subfamily C, 1",N,Y,0.10157657288536136,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PCGF3,polycomb group ring finger 3,N,Y,0.33912152822680086,gwas_credible_sets|impc,N,N,OpenTargets_Platform
PCLO,piccolo presynaptic cytomatrix protein,N,Y,0.34543208667082004,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PCM1,pericentriolar material 1,Y,N,0.04394421082450684,europepmc,N,N,OMIM
PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1,N,Y,0.2618101308317295,gwas_credible_sets,N,N,OpenTargets_Platform
PCNX1,pecanex 1,N,Y,0.4135950544165531,gwas_credible_sets,N,N,OpenTargets_Platform
PCNX3,pecanex 3,N,Y,0.03284844427477176,gwas_credible_sets,N,N,OpenTargets_Platform
PDCD6IP,programmed cell death 6 interacting protein,N,Y,0.19927889243533642,gwas_credible_sets,N,N,OpenTargets_Platform
PDE10A,phosphodiesterase 10A,N,Y,0.1355445495364209,clinical_precedence|impc|europepmc,N,N,OpenTargets_Platform
PDE11A,phosphodiesterase 11A,N,N,0.003326218692162316,europepmc,Y,N,ClinVar
PDE1A,phosphodiesterase 1A,N,Y,0.05636092783941702,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE1B,phosphodiesterase 1B,N,Y,0.07179774085392275,impc|clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE1C,phosphodiesterase 1C,N,Y,0.06106984366690952,clinical_precedence|gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PDE2A,phosphodiesterase 2A,N,Y,0.0585052488626107,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE3A,phosphodiesterase 3A,N,Y,0.05589895302106114,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE3B,phosphodiesterase 3B,N,Y,0.05580655805738997,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE4A,phosphodiesterase 4A,N,Y,0.07796123249048076,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE4B,phosphodiesterase 4B,Y,Y,0.46542615277026855,gwas_credible_sets|europepmc|clinical_precedence,N,N,OMIM|OpenTargets_Platform
PDE4D,phosphodiesterase 4D,N,Y,0.069136913650085,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE5A,phosphodiesterase 5A,N,Y,0.05713139603267804,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE6A,phosphodiesterase 6A,N,Y,0.05543697820270527,clinical_precedence,N,N,OpenTargets_Platform
PDE6B,phosphodiesterase 6B,N,Y,0.0677569226586198,clinical_precedence|impc,N,N,OpenTargets_Platform
PDE6C,phosphodiesterase 6C,N,Y,0.05543697820270527,clinical_precedence,N,N,OpenTargets_Platform
PDE6D,phosphodiesterase 6D,N,Y,0.05543697820270527,clinical_precedence,N,N,OpenTargets_Platform
PDE6G,phosphodiesterase 6G,N,Y,0.05543697820270527,clinical_precedence,N,N,OpenTargets_Platform
PDE6H,phosphodiesterase 6H,N,Y,0.05543697820270527,clinical_precedence,N,N,OpenTargets_Platform
PDE7A,phosphodiesterase 7A,N,Y,0.056376327000028884,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE7B,phosphodiesterase 7B,N,Y,0.05846358055989611,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDE8A,phosphodiesterase 8A,N,Y,0.05543697820270527,clinical_precedence,N,N,OpenTargets_Platform
PDE8B,phosphodiesterase 8B,N,Y,0.05543697820270527,clinical_precedence,N,N,OpenTargets_Platform
PDE9A,phosphodiesterase 9A,N,Y,0.1076303767325127,clinical_precedence|europepmc,N,N,OpenTargets_Platform
PDGFB,platelet derived growth factor subunit B,Y,N,0.011000133730407166,europepmc,N,N,OMIM
PDGFRB,platelet derived growth factor receptor beta,Y,N,0.016505896223581448,europepmc,N,N,OMIM
PDIA3,protein disulfide isomerase family A member 3,N,Y,0.029760310897359796,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PDK1-AS1,,N,N,,,Y,N,ClinVar
PDLIM5,PDZ and LIM domain 5,N,Y,0.04402224856578971,europepmc|gwas_credible_sets,N,N,OpenTargets_Platform
PDSS1,decaprenyl diphosphate synthase subunit 1,N,Y,0.11087395640541053,eva,Y,N,OpenTargets_Platform|ClinVar
PDXDC1,pyridoxal dependent decarboxylase domain containing 1,N,Y,0.04099235258532957,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PDZRN3,,N,N,,,Y,N,ClinVar
PEAK1,pseudopodium enriched atypical kinase 1,N,Y,0.2550232067946372,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PEG10,paternally expressed 10,N,Y,0.11680094129180646,gwas_credible_sets,N,N,OpenTargets_Platform
PELO,pelota mRNA surveillance and ribosome rescue factor,N,Y,0.2718741737570341,gwas_credible_sets,N,N,OpenTargets_Platform
PES1,pescadillo ribosomal biogenesis factor 1,N,Y,0.09346826773085953,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PEX10,peroxisomal biogenesis factor 10,N,Y,0.14312944146992462,gwas_credible_sets,N,N,OpenTargets_Platform
PEX2,peroxisomal biogenesis factor 2,N,Y,0.30814200961931637,gwas_credible_sets,N,N,OpenTargets_Platform
PEX3,peroxisomal biogenesis factor 3,N,Y,0.2057741631911055,gwas_credible_sets,N,N,OpenTargets_Platform
PHACTR1,phosphatase and actin regulator 1,N,Y,0.11087395640541053,eva,Y,N,OpenTargets_Platform|ClinVar
PHC2,polyhomeotic homolog 2,N,Y,0.17457054920855222,gwas_credible_sets,N,N,OpenTargets_Platform
PHF2,PHD finger protein 2,N,Y,0.20877074142058122,gwas_credible_sets,N,N,OpenTargets_Platform
PHF3,PHD finger protein 3,N,Y,0.10895348982708379,gwas_credible_sets,N,N,OpenTargets_Platform
PHIP,PHIP subunit of CUL4-Ring ligase complex,N,Y,0.3400134663099256,eva,Y,N,OpenTargets_Platform|ClinVar
PHOX2B,paired like homeobox 2B,Y,N,0.013326658819324341,europepmc,N,N,OMIM
PIEZO2,piezo type mechanosensitive ion channel component 2,N,Y,0.37079997982811164,gwas_credible_sets|eva|impc,Y,N,OpenTargets_Platform|ClinVar
PIGN,phosphatidylinositol glycan anchor biosynthesis class N,N,Y,0.11087395640541053,eva,Y,N,OpenTargets_Platform|ClinVar
PIGW,phosphatidylinositol glycan anchor biosynthesis class W,N,Y,0.08086036175676,gwas_credible_sets,N,N,OpenTargets_Platform
PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,N,Y,0.279651715188698,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PIK3C2B,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,N,Y,0.031448561844830684,gwas_credible_sets,N,N,OpenTargets_Platform
PIK3C3,phosphatidylinositol 3-kinase catalytic subunit type 3,N,Y,0.20588530193130297,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PIK3R1,phosphoinositide-3-kinase regulatory subunit 1,N,Y,0.15978116094910666,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PIP4P2,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2",N,Y,0.3197366049499481,gwas_credible_sets,N,N,OpenTargets_Platform
PISD,,N,N,,,Y,N,ClinVar
PITPNM2,phosphatidylinositol transfer protein membrane associated 2,N,Y,0.1821148439464675,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PJA1,praja ring finger ubiquitin ligase 1,N,Y,0.5088016303428028,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PKHD1L1,PKHD1 like 1,N,Y,0.04698038648618398,gwas_credible_sets,N,N,OpenTargets_Platform
PLA2G4A,phospholipase A2 group IVA,N,Y,0.30265371841796274,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PLAU,"plasminogen activator, urokinase",Y,Y,0.026085207067144903,gwas_credible_sets,N,N,OMIM|OpenTargets_Platform
PLBD1,phospholipase B domain containing 1,N,Y,0.026691766659555423,gwas_credible_sets,N,N,OpenTargets_Platform
PLCB1,phospholipase C beta 1,Y,Y,0.25674634609595476,gwas_credible_sets|europepmc,N,N,OMIM|OpenTargets_Platform
PLCB2,phospholipase C beta 2,N,Y,0.3530650905985397,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PLCB4,phospholipase C beta 4,N,Y,0.10938369698231404,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PLCH2,phospholipase C eta 2,N,Y,0.3787584323285623,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PLCL1,phospholipase C like 1 (inactive),N,Y,0.1728164066234327,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PLCL2,phospholipase C like 2,N,Y,0.30561980332287797,gwas_credible_sets,N,N,OpenTargets_Platform
PLEKHA1,pleckstrin homology domain containing A1,N,Y,0.28851247676291214,gwas_credible_sets,N,N,OpenTargets_Platform
PLEKHO1,pleckstrin homology domain containing O1,N,Y,0.20239144690544913,gwas_credible_sets,N,N,OpenTargets_Platform
PLK2,polo like kinase 2,N,Y,0.4157720037449855,gwas_credible_sets,N,N,OpenTargets_Platform
PLP1,proteolipid protein 1,Y,N,0.018099324523751858,europepmc,N,N,OMIM
PLPP5,phospholipid phosphatase 5,N,Y,0.11730493926235928,gwas_credible_sets,N,N,OpenTargets_Platform
PLPP7,phospholipid phosphatase 7 (inactive),N,Y,0.08606347612112895,gwas_credible_sets,N,N,OpenTargets_Platform
PLXNA3,plexin A3,N,N,0.015883104899358045,europepmc,Y,N,ClinVar
PLXNA4,plexin A4,N,Y,0.09367774649289445,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PLXNC1,plexin C1,N,Y,0.18896991266209234,gwas_credible_sets,N,N,OpenTargets_Platform
PMFBP1,polyamine modulated factor 1 binding protein 1,N,Y,0.1706576946277745,gwas_credible_sets,N,N,OpenTargets_Platform
PNO1,partner of NOB1 homolog,N,Y,0.02956285995741878,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PNPT1,polyribonucleotide nucleotidyltransferase 1,N,Y,0.11087395640541053,eva,Y,N,OpenTargets_Platform|ClinVar
POC1B,POC1 centriolar protein B,N,Y,0.14564846171612617,gwas_credible_sets,Y,N,OpenTargets_Platform|ClinVar
POC1B-DUSP6,,N,N,,,Y,N,ClinVar
POC1B-GALNT4,,N,N,,,Y,N,ClinVar
PODXL,podocalyxin like,N,Y,0.3505666890510691,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
POFUT3,protein O-fucosyltransferase 3,N,Y,0.0249537468072954,gwas_credible_sets,N,N,OpenTargets_Platform
POFUT4,protein O-fucosyltransferase 4,N,Y,0.02646419054504979,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
POGZ,pogo transposable element derived with ZNF domain,Y,N,0.005779818282985754,europepmc,N,N,OMIM
POLG,"DNA polymerase gamma, catalytic subunit",N,Y,0.22621661463202689,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
POLGARF,POLG alternative reading frame,N,Y,0.14386235877142617,gwas_credible_sets,N,N,OpenTargets_Platform
POLR2B,RNA polymerase II subunit B,N,Y,0.020236497225735426,gwas_credible_sets,N,N,OpenTargets_Platform
POLR2I,RNA polymerase II subunit I,N,Y,0.15270162796553752,gwas_credible_sets,N,N,OpenTargets_Platform
POLR3G,RNA polymerase III subunit G,N,Y,0.02864336416274124,gwas_credible_sets,N,N,OpenTargets_Platform
POM121L12,POM121 transmembrane nucleoporin like 12,N,Y,0.17515809805361393,gwas_credible_sets,N,N,OpenTargets_Platform
POMC,proopiomelanocortin,Y,N,0.03939234605439175,europepmc,N,N,OMIM
POP7,POP7 ribonuclease P/MRP subunit,N,Y,0.02640371693918829,gwas_credible_sets,N,N,OpenTargets_Platform
POU3F3,POU class 3 homeobox 3,N,Y,0.27471689683824824,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PPARGC1A,PPARG coactivator 1 alpha,N,Y,0.3090629091040421,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PPIG,peptidylprolyl isomerase G,N,Y,0.020967657521435097,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PPIP5K2,diphosphoinositol pentakisphosphate kinase 2,N,Y,0.2082444313768119,gwas_credible_sets,N,N,OpenTargets_Platform
PPM1M,"protein phosphatase, Mg2+/Mn2+ dependent 1M",N,Y,0.05810687884109606,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PPP1R13B,protein phosphatase 1 regulatory subunit 13B,N,Y,0.36580225486480306,gwas_credible_sets,Y,N,OpenTargets_Platform|ClinVar
PPP1R16A,protein phosphatase 1 regulatory subunit 16A,N,Y,0.05831415127917505,gwas_credible_sets,N,N,OpenTargets_Platform
PPP1R16B,protein phosphatase 1 regulatory subunit 16B,N,Y,0.5086468043990253,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PPP1R1B,protein phosphatase 1 regulatory inhibitor subunit 1B,Y,N,0.10927979633191925,europepmc,N,N,OMIM
PPP1R21,protein phosphatase 1 regulatory subunit 21,N,Y,0.01894527674710952,gwas_credible_sets,N,N,OpenTargets_Platform
PPP1R2B,PPP1R2 family member B,N,Y,0.02327232963790078,gwas_credible_sets,N,N,OpenTargets_Platform
PPP1R8,protein phosphatase 1 regulatory subunit 8,N,Y,0.02003098069341678,gwas_credible_sets,N,N,OpenTargets_Platform
PPP2R2A,protein phosphatase 2 regulatory subunit Balpha,N,Y,0.2792507232706146,gwas_credible_sets,N,N,OpenTargets_Platform
PPP2R2B,protein phosphatase 2 regulatory subunit Bbeta,N,Y,0.37497732348117285,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha,N,Y,0.045970118781280475,gwas_credible_sets,N,N,OpenTargets_Platform
PPP3CA,protein phosphatase 3 catalytic subunit alpha,N,Y,0.2084322606152615,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PPP3CC,protein phosphatase 3 catalytic subunit gamma,Y,N,0.023791280019243972,europepmc,N,N,OMIM
PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",N,Y,0.03404951716445047,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PRC1,protein regulator of cytokinesis 1,N,Y,0.23067294982868639,gwas_credible_sets,N,N,OpenTargets_Platform
PRKACB,protein kinase cAMP-activated catalytic subunit beta,N,Y,0.025606141190406256,gwas_credible_sets,N,N,OpenTargets_Platform
PRKCE,protein kinase C epsilon,N,Y,0.22620590883258024,gwas_credible_sets,N,N,OpenTargets_Platform
PRKCQ,protein kinase C theta,N,Y,0.1698347803944757,gwas_credible_sets,N,N,OpenTargets_Platform
PRKD1,protein kinase D1,N,Y,0.4468072243054406,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
PRKD3,protein kinase D3,N,Y,0.34411732088047436,gwas_credible_sets,N,N,OpenTargets_Platform
PRKG1,protein kinase cGMP-dependent 1,N,Y,0.11224643226021046,eva|europepmc,Y,N,OpenTargets_Platform|ClinVar
